game_pk,game_date,team,opponent,is_home,runs,runs_allowed
777002,2025-07-26,Arizona Diamondbacks,Pittsburgh Pirates,0,0,2
777000,2025-07-26,Cincinnati Reds,Tampa Bay Rays,1,6,2
777000,2025-07-26,Tampa Bay Rays,Cincinnati Reds,0,2,6
776999,2025-07-26,Baltimore Orioles,Colorado Rockies,1,18,0
776999,2025-07-26,Colorado Rockies,Baltimore Orioles,0,0,18
776993,2025-07-26,Texas Rangers,Atlanta Braves,1,6,5
776993,2025-07-26,Atlanta Braves,Texas Rangers,0,5,6
776991,2025-07-26,Houston Astros,Athletics,1,1,5
776991,2025-07-26,Athletics,Houston Astros,0,5,1
776997,2025-07-26,Minnesota Twins,Washington Nationals,1,3,9
776997,2025-07-26,Washington Nationals,Minnesota Twins,0,9,3
776994,2025-07-26,Chicago White Sox,Chicago Cubs,1,1,6
776994,2025-07-26,Chicago Cubs,Chicago White Sox,0,6,1
776996,2025-07-26,Milwaukee Brewers,Miami Marlins,1,4,7
776996,2025-07-26,Miami Marlins,Milwaukee Brewers,0,7,4
776998,2025-07-26,Boston Red Sox,Los Angeles Dodgers,1,4,2
776998,2025-07-26,Los Angeles Dodgers,Boston Red Sox,0,2,4
776992,2025-07-26,St. Louis Cardinals,San Diego Padres,1,1,3
776992,2025-07-26,San Diego Padres,St. Louis Cardinals,0,3,1
776985,2025-07-26,San Francisco Giants,New York Mets,1,1,2
776985,2025-07-26,New York Mets,San Francisco Giants,0,2,1
776995,2025-07-26,Los Angeles Angels,Seattle Mariners,1,2,7
776995,2025-07-26,Seattle Mariners,Los Angeles Angels,0,7,2
776986,2025-07-27,Baltimore Orioles,Colorado Rockies,1,5,1
776986,2025-07-27,Colorado Rockies,Baltimore Orioles,0,1,5
776983,2025-07-27,Boston Red Sox,Los Angeles Dodgers,1,4,3
776983,2025-07-27,Los Angeles Dodgers,Boston Red Sox,0,3,4
776984,2025-07-27,Pittsburgh Pirates,Arizona Diamondbacks,1,6,0
776984,2025-07-27,Arizona Diamondbacks,Pittsburgh Pirates,0,0,6
776988,2025-07-27,New York Yankees,Philadelphia Phillies,1,4,3
776988,2025-07-27,Philadelphia Phillies,New York Yankees,0,3,4
776982,2025-07-27,Cincinnati Reds,Tampa Bay Rays,1,2,1
776982,2025-07-27,Tampa Bay Rays,Cincinnati Reds,0,1,2
776987,2025-07-27,Detroit Tigers,Toronto Blue Jays,1,10,4
776987,2025-07-27,Toronto Blue Jays,Detroit Tigers,0,4,10
776975,2025-07-27,Kansas City Royals,Cleveland Guardians,1,4,1
776975,2025-07-27,Cleveland Guardians,Kansas City Royals,0,1,4
776976,2025-07-27,Houston Astros,Athletics,1,1,7
776976,2025-07-27,Athletics,Houston Astros,0,7,1
776979,2025-07-27,Minnesota Twins,Washington Nationals,1,2,7
776979,2025-07-27,Washington Nationals,Minnesota Twins,0,7,2
776989,2025-07-27,Chicago White Sox,Chicago Cubs,1,4,5
776989,2025-07-27,Chicago Cubs,Chicago White Sox,0,5,4
776978,2025-07-27,Milwaukee Brewers,Miami Marlins,1,3,2
776978,2025-07-27,Miami Marlins,Milwaukee Brewers,0,2,3
776980,2025-07-27,St. Louis Cardinals,San Diego Padres,1,2,9
776980,2025-07-27,San Diego Padres,St. Louis Cardinals,0,9,2
776981,2025-07-27,Texas Rangers,Atlanta Braves,1,8,1
776981,2025-07-27,Atlanta Braves,Texas Rangers,0,1,8
776977,2025-07-27,Los Angeles Angels,Seattle Mariners,1,4,1
776977,2025-07-27,Seattle Mariners,Los Angeles Angels,0,1,4
776974,2025-07-27,San Francisco Giants,New York Mets,1,3,5
776974,2025-07-27,New York Mets,San Francisco Giants,0,5,3
776966,2025-07-28,Baltimore Orioles,Toronto Blue Jays,1,11,4
776966,2025-07-28,Toronto Blue Jays,Baltimore Orioles,0,4,11
776968,2025-07-28,Cleveland Guardians,Colorado Rockies,1,6,8
776968,2025-07-28,Colorado Rockies,Cleveland Guardians,0,8,6
776973,2025-07-28,Detroit Tigers,Arizona Diamondbacks,1,5,1
776973,2025-07-28,Arizona Diamondbacks,Detroit Tigers,0,1,5
776970,2025-07-28,New York Yankees,Tampa Bay Rays,1,2,4
776970,2025-07-28,Tampa Bay Rays,New York Yankees,0,4,2
776967,2025-07-28,Cincinnati Reds,Los Angeles Dodgers,1,2,5
776967,2025-07-28,Los Angeles Dodgers,Cincinnati Reds,0,5,2
776961,2025-07-28,Minnesota Twins,Boston Red Sox,1,5,4
776961,2025-07-28,Boston Red Sox,Minnesota Twins,0,4,5
776971,2025-07-28,Kansas City Royals,Atlanta Braves,1,7,10
776971,2025-07-28,Atlanta Braves,Kansas City Royals,0,10,7
776972,2025-07-28,Chicago White Sox,Philadelphia Phillies,1,6,2
776972,2025-07-28,Philadelphia Phillies,Chicago White Sox,0,2,6
776965,2025-07-28,Milwaukee Brewers,Chicago Cubs,1,8,4
776965,2025-07-28,Chicago Cubs,Milwaukee Brewers,0,4,8
776960,2025-07-28,St. Louis Cardinals,Miami Marlins,1,7,1
776960,2025-07-28,Miami Marlins,St. Louis Cardinals,0,1,7
776969,2025-07-28,Houston Astros,Washington Nationals,1,1,2
776969,2025-07-28,Washington Nationals,Houston Astros,0,2,1
776958,2025-07-28,Los Angeles Angels,Texas Rangers,1,6,4
776958,2025-07-28,Texas Rangers,Los Angeles Angels,0,4,6
776959,2025-07-28,San Diego Padres,New York Mets,1,7,6
776959,2025-07-28,New York Mets,San Diego Padres,0,6,7
776964,2025-07-28,San Francisco Giants,Pittsburgh Pirates,1,5,6
776964,2025-07-28,Pittsburgh Pirates,San Francisco Giants,0,6,5
776957,2025-07-28,Athletics,Seattle Mariners,1,1,3
776957,2025-07-28,Seattle Mariners,Athletics,0,3,1
778372,2025-07-29,Baltimore Orioles,Toronto Blue Jays,1,16,4
778372,2025-07-29,Toronto Blue Jays,Baltimore Orioles,0,4,16
776962,2025-07-29,Baltimore Orioles,Toronto Blue Jays,1,3,2
776962,2025-07-29,Toronto Blue Jays,Baltimore Orioles,0,2,3
776951,2025-07-29,Cleveland Guardians,Colorado Rockies,1,10,4
776951,2025-07-29,Colorado Rockies,Cleveland Guardians,0,4,10
776953,2025-07-29,Detroit Tigers,Arizona Diamondbacks,1,12,2
776953,2025-07-29,Arizona Diamondbacks,Detroit Tigers,0,2,12
776949,2025-07-29,New York Yankees,Tampa Bay Rays,1,7,5
776949,2025-07-29,Tampa Bay Rays,New York Yankees,0,5,7
776963,2025-07-29,Cincinnati Reds,Los Angeles Dodgers,1,4,5
776963,2025-07-29,Los Angeles Dodgers,Cincinnati Reds,0,5,4
776954,2025-07-29,Minnesota Twins,Boston Red Sox,1,5,8
776954,2025-07-29,Boston Red Sox,Minnesota Twins,0,8,5
776955,2025-07-29,Kansas City Royals,Atlanta Braves,1,9,6
776955,2025-07-29,Atlanta Braves,Kansas City Royals,0,6,9
776952,2025-07-29,Chicago White Sox,Philadelphia Phillies,1,3,6
776952,2025-07-29,Philadelphia Phillies,Chicago White Sox,0,6,3
776956,2025-07-29,Milwaukee Brewers,Chicago Cubs,1,9,3
776956,2025-07-29,Chicago Cubs,Milwaukee Brewers,0,3,9
776946,2025-07-29,St. Louis Cardinals,Miami Marlins,1,0,5
776946,2025-07-29,Miami Marlins,St. Louis Cardinals,0,5,0
776950,2025-07-29,Houston Astros,Washington Nationals,1,7,4
776950,2025-07-29,Washington Nationals,Houston Astros,0,4,7
776945,2025-07-29,Los Angeles Angels,Texas Rangers,1,8,5
776945,2025-07-29,Texas Rangers,Los Angeles Angels,0,5,8
776947,2025-07-29,San Diego Padres,New York Mets,1,7,1
776947,2025-07-29,New York Mets,San Diego Padres,0,1,7
776943,2025-07-29,San Francisco Giants,Pittsburgh Pirates,1,1,3
776943,2025-07-29,Pittsburgh Pirates,San Francisco Giants,0,3,1
776944,2025-07-29,Athletics,Seattle Mariners,1,6,1
776944,2025-07-29,Seattle Mariners,Athletics,0,1,6
776948,2025-07-30,Baltimore Orioles,Toronto Blue Jays,1,8,9
776948,2025-07-30,Toronto Blue Jays,Baltimore Orioles,0,9,8
776940,2025-07-30,Detroit Tigers,Arizona Diamondbacks,1,7,2
776940,2025-07-30,Arizona Diamondbacks,Detroit Tigers,0,2,7
776935,2025-07-30,Minnesota Twins,Boston Red Sox,1,1,13
776935,2025-07-30,Boston Red Sox,Minnesota Twins,0,13,1
776937,2025-07-30,Houston Astros,Washington Nationals,1,9,1
776937,2025-07-30,Washington Nationals,Houston Astros,0,1,9
776936,2025-07-30,Kansas City Royals,Atlanta Braves,1,1,0
776936,2025-07-30,Atlanta Braves,Kansas City Royals,0,0,1
776939,2025-07-30,Chicago White Sox,Philadelphia Phillies,1,9,3
776939,2025-07-30,Philadelphia Phillies,Chicago White Sox,0,3,9
776929,2025-07-30,Milwaukee Brewers,Chicago Cubs,1,3,10
776929,2025-07-30,Chicago Cubs,Milwaukee Brewers,0,10,3
776933,2025-07-30,San Francisco Giants,Pittsburgh Pirates,1,1,2
776933,2025-07-30,Pittsburgh Pirates,San Francisco Giants,0,2,1
776931,2025-07-30,San Diego Padres,New York Mets,1,5,0
776931,2025-07-30,New York Mets,San Diego Padres,0,0,5
776942,2025-07-30,Cleveland Guardians,Colorado Rockies,1,5,0
776942,2025-07-30,Colorado Rockies,Cleveland Guardians,0,0,5
776938,2025-07-30,New York Yankees,Tampa Bay Rays,1,5,4
776938,2025-07-30,Tampa Bay Rays,New York Yankees,0,4,5
776941,2025-07-30,Cincinnati Reds,Los Angeles Dodgers,1,5,2
776941,2025-07-30,Los Angeles Dodgers,Cincinnati Reds,0,2,5
776934,2025-07-30,St. Louis Cardinals,Miami Marlins,1,0,2
776934,2025-07-30,Miami Marlins,St. Louis Cardinals,0,2,0
776932,2025-07-30,Los Angeles Angels,Texas Rangers,1,3,6
776932,2025-07-30,Texas Rangers,Los Angeles Angels,0,6,3
776930,2025-07-30,Athletics,Seattle Mariners,1,5,4
776930,2025-07-30,Seattle Mariners,Athletics,0,4,5
776927,2025-07-31,New York Yankees,Tampa Bay Rays,1,7,4
776927,2025-07-31,Tampa Bay Rays,New York Yankees,0,4,7
776928,2025-07-31,Cincinnati Reds,Atlanta Braves,1,11,12
776928,2025-07-31,Atlanta Braves,Cincinnati Reds,0,12,11
776923,2025-07-31,Seattle Mariners,Texas Rangers,1,6,0
776923,2025-07-31,Texas Rangers,Seattle Mariners,0,0,6
776921,2025-08-01,Cincinnati Reds,Atlanta Braves,1,3,2
776921,2025-08-01,Atlanta Braves,Cincinnati Reds,0,2,3
776915,2025-08-01,Chicago Cubs,Baltimore Orioles,1,1,0
776915,2025-08-01,Baltimore Orioles,Chicago Cubs,0,0,1
776913,2025-08-01,Philadelphia Phillies,Detroit Tigers,1,5,4
776913,2025-08-01,Detroit Tigers,Philadelphia Phillies,0,4,5
776917,2025-08-01,Washington Nationals,Milwaukee Brewers,1,9,16
776917,2025-08-01,Milwaukee Brewers,Washington Nationals,0,16,9
776920,2025-08-01,Toronto Blue Jays,Kansas City Royals,1,3,9
776920,2025-08-01,Kansas City Royals,Toronto Blue Jays,0,9,3
776922,2025-08-01,Boston Red Sox,Houston Astros,1,2,1
776922,2025-08-01,Houston Astros,Boston Red Sox,0,1,2
776926,2025-08-01,New York Mets,San Francisco Giants,1,3,4
776926,2025-08-01,San Francisco Giants,New York Mets,0,4,3
776924,2025-08-01,Cleveland Guardians,Minnesota Twins,1,3,2
776924,2025-08-01,Minnesota Twins,Cleveland Guardians,0,2,3
776925,2025-08-01,Miami Marlins,New York Yankees,1,13,12
776925,2025-08-01,New York Yankees,Miami Marlins,0,12,13
776918,2025-08-01,Tampa Bay Rays,Los Angeles Dodgers,1,0,5
776918,2025-08-01,Los Angeles Dodgers,Tampa Bay Rays,0,5,0
776919,2025-08-01,Colorado Rockies,Pittsburgh Pirates,1,17,16
776919,2025-08-01,Pittsburgh Pirates,Colorado Rockies,0,16,17
776916,2025-08-01,Los Angeles Angels,Chicago White Sox,1,3,6
776916,2025-08-01,Chicago White Sox,Los Angeles Angels,0,6,3
776906,2025-08-01,San Diego Padres,St. Louis Cardinals,1,4,1
776906,2025-08-01,St. Louis Cardinals,San Diego Padres,0,1,4
776914,2025-08-01,Athletics,Arizona Diamondbacks,1,5,1
776914,2025-08-01,Arizona Diamondbacks,Athletics,0,1,5
776908,2025-08-01,Seattle Mariners,Texas Rangers,1,4,3
776908,2025-08-01,Texas Rangers,Seattle Mariners,0,3,4
776901,2025-08-02,Tampa Bay Rays,Los Angeles Dodgers,1,4,0
776901,2025-08-02,Los Angeles Dodgers,Tampa Bay Rays,0,0,4
776902,2025-08-02,Chicago Cubs,Baltimore Orioles,1,3,4
776902,2025-08-02,Baltimore Orioles,Chicago Cubs,0,4,3
776900,2025-08-02,Toronto Blue Jays,Kansas City Royals,1,4,2
776900,2025-08-02,Kansas City Royals,Toronto Blue Jays,0,2,4
776904,2025-08-02,Colorado Rockies,Pittsburgh Pirates,1,8,5
776904,2025-08-02,Pittsburgh Pirates,Colorado Rockies,0,5,8
776912,2025-08-02,Philadelphia Phillies,Detroit Tigers,1,5,7
776912,2025-08-02,Detroit Tigers,Philadelphia Phillies,0,7,5
776903,2025-08-02,Washington Nationals,Milwaukee Brewers,1,2,8
776903,2025-08-02,Milwaukee Brewers,Washington Nationals,0,8,2
776909,2025-08-02,Boston Red Sox,Houston Astros,1,7,3
776909,2025-08-02,Houston Astros,Boston Red Sox,0,3,7
776911,2025-08-02,New York Mets,San Francisco Giants,1,12,6
776911,2025-08-02,San Francisco Giants,New York Mets,0,6,12
776897,2025-08-02,Seattle Mariners,Texas Rangers,1,4,6
776897,2025-08-02,Texas Rangers,Seattle Mariners,0,6,4
776905,2025-08-02,Cleveland Guardians,Minnesota Twins,1,5,4
776905,2025-08-02,Minnesota Twins,Cleveland Guardians,0,4,5
776910,2025-08-02,Miami Marlins,New York Yankees,1,2,0
776910,2025-08-02,New York Yankees,Miami Marlins,0,0,2
776907,2025-08-02,Cincinnati Reds,Atlanta Braves,1,2,4
776907,2025-08-02,Atlanta Braves,Cincinnati Reds,0,4,2
776899,2025-08-02,Athletics,Arizona Diamondbacks,1,2,7
776899,2025-08-02,Arizona Diamondbacks,Athletics,0,7,2
776898,2025-08-02,Los Angeles Angels,Chicago White Sox,1,0,1
776898,2025-08-02,Chicago White Sox,Los Angeles Angels,0,1,0
776896,2025-08-02,San Diego Padres,St. Louis Cardinals,1,5,8
776896,2025-08-02,St. Louis Cardinals,San Diego Padres,0,8,5
776895,2025-08-03,Boston Red Sox,Houston Astros,1,6,1
776895,2025-08-03,Houston Astros,Boston Red Sox,0,1,6
776889,2025-08-03,Tampa Bay Rays,Los Angeles Dodgers,1,0,3
776889,2025-08-03,Los Angeles Dodgers,Tampa Bay Rays,0,3,0
776907,2025-08-03,Cincinnati Reds,Atlanta Braves,1,2,4
776907,2025-08-03,Atlanta Braves,Cincinnati Reds,0,4,2
776894,2025-08-03,Washington Nationals,Milwaukee Brewers,1,3,14
776894,2025-08-03,Milwaukee Brewers,Washington Nationals,0,14,3
776893,2025-08-03,Toronto Blue Jays,Kansas City Royals,1,4,7
776893,2025-08-03,Kansas City Royals,Toronto Blue Jays,0,7,4
776887,2025-08-03,New York Mets,San Francisco Giants,1,4,12
776887,2025-08-03,San Francisco Giants,New York Mets,0,12,4
776892,2025-08-03,Cleveland Guardians,Minnesota Twins,1,4,5
776892,2025-08-03,Minnesota Twins,Cleveland Guardians,0,5,4
776891,2025-08-03,Miami Marlins,New York Yankees,1,7,3
776891,2025-08-03,New York Yankees,Miami Marlins,0,3,7
776888,2025-08-03,Chicago Cubs,Baltimore Orioles,1,5,3
776888,2025-08-03,Baltimore Orioles,Chicago Cubs,0,3,5
776886,2025-08-03,Colorado Rockies,Pittsburgh Pirates,1,5,9
776886,2025-08-03,Pittsburgh Pirates,Colorado Rockies,0,9,5
776881,2025-08-03,Athletics,Arizona Diamondbacks,1,4,6
776881,2025-08-03,Arizona Diamondbacks,Athletics,0,6,4
776885,2025-08-03,Los Angeles Angels,Chicago White Sox,1,8,5
776885,2025-08-03,Chicago White Sox,Los Angeles Angels,0,5,8
776884,2025-08-03,San Diego Padres,St. Louis Cardinals,1,7,3
776884,2025-08-03,St. Louis Cardinals,San Diego Padres,0,3,7
776883,2025-08-03,Seattle Mariners,Texas Rangers,1,5,4
776883,2025-08-03,Texas Rangers,Seattle Mariners,0,4,5
776890,2025-08-03,Philadelphia Phillies,Detroit Tigers,1,2,0
776890,2025-08-03,Detroit Tigers,Philadelphia Phillies,0,0,2
776879,2025-08-04,Pittsburgh Pirates,San Francisco Giants,1,5,4
776879,2025-08-04,San Francisco Giants,Pittsburgh Pirates,0,4,5
776874,2025-08-04,Detroit Tigers,Minnesota Twins,1,6,3
776874,2025-08-04,Minnesota Twins,Detroit Tigers,0,3,6
776875,2025-08-04,Miami Marlins,Houston Astros,1,2,8
776875,2025-08-04,Houston Astros,Miami Marlins,0,8,2
776877,2025-08-04,Philadelphia Phillies,Baltimore Orioles,1,13,3
776877,2025-08-04,Baltimore Orioles,Philadelphia Phillies,0,3,13
776880,2025-08-04,Boston Red Sox,Kansas City Royals,1,8,5
776880,2025-08-04,Kansas City Royals,Boston Red Sox,0,5,8
776876,2025-08-04,New York Mets,Cleveland Guardians,1,6,7
776876,2025-08-04,Cleveland Guardians,New York Mets,0,7,6
776882,2025-08-04,Atlanta Braves,Milwaukee Brewers,1,1,3
776882,2025-08-04,Milwaukee Brewers,Atlanta Braves,0,3,1
776878,2025-08-04,Chicago Cubs,Cincinnati Reds,1,2,3
776878,2025-08-04,Cincinnati Reds,Chicago Cubs,0,3,2
776871,2025-08-04,Texas Rangers,New York Yankees,1,8,5
776871,2025-08-04,New York Yankees,Texas Rangers,0,5,8
776872,2025-08-04,Colorado Rockies,Toronto Blue Jays,1,1,15
776872,2025-08-04,Toronto Blue Jays,Colorado Rockies,0,15,1
776867,2025-08-04,Los Angeles Angels,Tampa Bay Rays,1,5,1
776867,2025-08-04,Tampa Bay Rays,Los Angeles Angels,0,1,5
776873,2025-08-04,Arizona Diamondbacks,San Diego Padres,1,6,2
776873,2025-08-04,San Diego Padres,Arizona Diamondbacks,0,2,6
776870,2025-08-04,Los Angeles Dodgers,St. Louis Cardinals,1,2,3
776870,2025-08-04,St. Louis Cardinals,Los Angeles Dodgers,0,3,2
776866,2025-08-05,Pittsburgh Pirates,San Francisco Giants,1,1,8
776866,2025-08-05,San Francisco Giants,Pittsburgh Pirates,0,8,1
776861,2025-08-05,Detroit Tigers,Minnesota Twins,1,3,6
776861,2025-08-05,Minnesota Twins,Detroit Tigers,0,6,3
776862,2025-08-05,Miami Marlins,Houston Astros,1,3,7
776862,2025-08-05,Houston Astros,Miami Marlins,0,7,3
776865,2025-08-05,Washington Nationals,Athletics,1,7,16
776865,2025-08-05,Athletics,Washington Nationals,0,16,7
776868,2025-08-05,Philadelphia Phillies,Baltimore Orioles,1,5,0
776868,2025-08-05,Baltimore Orioles,Philadelphia Phillies,0,0,5
776864,2025-08-05,Boston Red Sox,Kansas City Royals,1,6,2
776864,2025-08-05,Kansas City Royals,Boston Red Sox,0,2,6
776863,2025-08-05,New York Mets,Cleveland Guardians,1,2,3
776863,2025-08-05,Cleveland Guardians,New York Mets,0,3,2
776869,2025-08-05,Atlanta Braves,Milwaukee Brewers,1,2,7
776869,2025-08-05,Milwaukee Brewers,Atlanta Braves,0,7,2
776860,2025-08-05,Chicago Cubs,Cincinnati Reds,1,1,5
776860,2025-08-05,Cincinnati Reds,Chicago Cubs,0,5,1
776855,2025-08-05,Texas Rangers,New York Yankees,1,2,0
776855,2025-08-05,New York Yankees,Texas Rangers,0,0,2
776854,2025-08-05,Colorado Rockies,Toronto Blue Jays,1,4,10
776854,2025-08-05,Toronto Blue Jays,Colorado Rockies,0,10,4
776848,2025-08-05,Los Angeles Angels,Tampa Bay Rays,1,3,7
776848,2025-08-05,Tampa Bay Rays,Los Angeles Angels,0,7,3
776852,2025-08-05,Arizona Diamondbacks,San Diego Padres,1,5,10
776852,2025-08-05,San Diego Padres,Arizona Diamondbacks,0,10,5
776857,2025-08-05,Seattle Mariners,Chicago White Sox,1,8,3
776857,2025-08-05,Chicago White Sox,Seattle Mariners,0,3,8
776858,2025-08-05,Los Angeles Dodgers,St. Louis Cardinals,1,12,6
776858,2025-08-05,St. Louis Cardinals,Los Angeles Dodgers,0,6,12
776844,2025-08-06,Pittsburgh Pirates,San Francisco Giants,1,2,4
776844,2025-08-06,San Francisco Giants,Pittsburgh Pirates,0,4,2
776851,2025-08-06,Philadelphia Phillies,Baltimore Orioles,1,1,5
776851,2025-08-06,Baltimore Orioles,Philadelphia Phillies,0,5,1
776846,2025-08-06,New York Mets,Cleveland Guardians,1,1,4
776846,2025-08-06,Cleveland Guardians,New York Mets,0,4,1
776859,2025-08-06,Detroit Tigers,Minnesota Twins,1,4,9
776859,2025-08-06,Minnesota Twins,Detroit Tigers,0,9,4
776847,2025-08-06,Chicago Cubs,Cincinnati Reds,1,6,1
776847,2025-08-06,Cincinnati Reds,Chicago Cubs,0,1,6
776845,2025-08-06,Texas Rangers,New York Yankees,1,2,3
776845,2025-08-06,New York Yankees,Texas Rangers,0,3,2
776836,2025-08-06,Colorado Rockies,Toronto Blue Jays,1,1,20
776836,2025-08-06,Toronto Blue Jays,Colorado Rockies,0,20,1
776843,2025-08-06,Los Angeles Angels,Tampa Bay Rays,1,4,5
776843,2025-08-06,Tampa Bay Rays,Los Angeles Angels,0,5,4
776839,2025-08-06,Los Angeles Dodgers,St. Louis Cardinals,1,3,5
776839,2025-08-06,St. Louis Cardinals,Los Angeles Dodgers,0,5,3
776849,2025-08-06,Miami Marlins,Houston Astros,1,6,4
776849,2025-08-06,Houston Astros,Miami Marlins,0,4,6
776850,2025-08-06,Washington Nationals,Athletics,1,2,1
776850,2025-08-06,Athletics,Washington Nationals,0,1,2
776856,2025-08-06,Boston Red Sox,Kansas City Royals,1,3,7
776856,2025-08-06,Kansas City Royals,Boston Red Sox,0,7,3
776853,2025-08-06,Atlanta Braves,Milwaukee Brewers,1,4,5
776853,2025-08-06,Milwaukee Brewers,Atlanta Braves,0,5,4
776838,2025-08-06,Arizona Diamondbacks,San Diego Padres,1,2,3
776838,2025-08-06,San Diego Padres,Arizona Diamondbacks,0,3,2
776841,2025-08-06,Seattle Mariners,Chicago White Sox,1,8,6
776841,2025-08-06,Chicago White Sox,Seattle Mariners,0,6,8
776837,2025-08-07,Washington Nationals,Athletics,1,0,6
776837,2025-08-07,Athletics,Washington Nationals,0,6,0
776830,2025-08-07,Seattle Mariners,Chicago White Sox,1,4,3
776830,2025-08-07,Chicago White Sox,Seattle Mariners,0,3,4
776840,2025-08-07,Pittsburgh Pirates,Cincinnati Reds,1,7,0
776840,2025-08-07,Cincinnati Reds,Pittsburgh Pirates,0,0,7
776842,2025-08-07,Atlanta Braves,Miami Marlins,1,8,6
776842,2025-08-07,Miami Marlins,Atlanta Braves,0,6,8
776829,2025-08-08,Pittsburgh Pirates,Cincinnati Reds,1,3,2
776829,2025-08-08,Cincinnati Reds,Pittsburgh Pirates,0,2,3
776831,2025-08-08,Baltimore Orioles,Athletics,1,3,2
776831,2025-08-08,Athletics,Baltimore Orioles,0,2,3
776835,2025-08-08,New York Yankees,Houston Astros,1,3,5
776835,2025-08-08,Houston Astros,New York Yankees,0,5,3
776832,2025-08-08,Detroit Tigers,Los Angeles Angels,1,6,5
776832,2025-08-08,Los Angeles Angels,Detroit Tigers,0,5,6
776834,2025-08-08,Atlanta Braves,Miami Marlins,1,1,5
776834,2025-08-08,Miami Marlins,Atlanta Braves,0,5,1
776833,2025-08-08,Chicago White Sox,Cleveland Guardians,1,5,9
776833,2025-08-08,Cleveland Guardians,Chicago White Sox,0,9,5
776821,2025-08-08,Texas Rangers,Philadelphia Phillies,1,1,9
776821,2025-08-08,Philadelphia Phillies,Texas Rangers,0,9,1
776827,2025-08-08,Minnesota Twins,Kansas City Royals,1,9,4
776827,2025-08-08,Kansas City Royals,Minnesota Twins,0,4,9
776828,2025-08-08,Milwaukee Brewers,New York Mets,1,3,2
776828,2025-08-08,New York Mets,Milwaukee Brewers,0,2,3
776826,2025-08-08,St. Louis Cardinals,Chicago Cubs,1,5,0
776826,2025-08-08,Chicago Cubs,St. Louis Cardinals,0,0,5
776825,2025-08-08,Arizona Diamondbacks,Colorado Rockies,1,6,1
776825,2025-08-08,Colorado Rockies,Arizona Diamondbacks,0,1,6
776820,2025-08-08,San Diego Padres,Boston Red Sox,1,2,10
776820,2025-08-08,Boston Red Sox,San Diego Padres,0,10,2
776824,2025-08-08,Seattle Mariners,Tampa Bay Rays,1,3,2
776824,2025-08-08,Tampa Bay Rays,Seattle Mariners,0,2,3
776823,2025-08-08,Los Angeles Dodgers,Toronto Blue Jays,1,5,1
776823,2025-08-08,Toronto Blue Jays,Los Angeles Dodgers,0,1,5
776822,2025-08-08,San Francisco Giants,Washington Nationals,1,5,0
776822,2025-08-08,Washington Nationals,San Francisco Giants,0,0,5
778431,2025-08-09,Atlanta Braves,Miami Marlins,1,7,1
778431,2025-08-09,Miami Marlins,Atlanta Braves,0,1,7
